"portnum","prot","ipproto","name","description"
3153,6,"tcp","s8-client-port","S8Cargo Client Port"
3153,17,"udp","s8-client-port","S8Cargo Client Port"
3154,6,"tcp","ccmrmi","ON RMI Registry"
3154,17,"udp","ccmrmi","ON RMI Registry"
3155,6,"tcp","jpegmpeg","JpegMpeg Port"
3155,17,"udp","jpegmpeg","JpegMpeg Port"
3156,6,"tcp","indura","Indura Collector"
3156,17,"udp","indura","Indura Collector"
3157,6,"tcp","e3consultants","CCC Listener Port"
3157,17,"udp","e3consultants","CCC Listener Port"
3158,6,"tcp","stvp","SmashTV Protocol"
3158,17,"udp","stvp","SmashTV Protocol"
3159,6,"tcp","navegaweb-port","NavegaWeb Tarification"
3159,17,"udp","navegaweb-port","NavegaWeb Tarification"
3160,6,"tcp","tip-app-server","TIP Application Server"
3160,17,"udp","tip-app-server","TIP Application Server"
3161,6,"tcp","doc1lm","DOC1 License Manager"
3161,17,"udp","doc1lm","DOC1 License Manager"
3162,6,"tcp","sflm","SFLM"
3162,17,"udp","sflm","SFLM"
3163,6,"tcp","res-sap","RES-SAP"
3163,17,"udp","res-sap","RES-SAP"
3164,6,"tcp","imprs","IMPRS"
3164,17,"udp","imprs","IMPRS"
3165,6,"tcp","newgenpay","Newgenpay Engine Service"
3165,17,"udp","newgenpay","Newgenpay Engine Service"
3166,6,"tcp","sossecollector","Quest Spotlight Out-Of-Process Collector"
3166,17,"udp","sossecollector","Quest Spotlight Out-Of-Process Collector"
3167,6,"tcp","nowcontact","Now Contact Public Server"
3167,17,"udp","nowcontact","Now Contact Public Server"
3168,6,"tcp","poweronnud","Now Up-to-Date Public Server"
3168,17,"udp","poweronnud","Now Up-to-Date Public Server"
3169,6,"tcp","serverview-as","SERVERVIEW-AS"
3169,17,"udp","serverview-as","SERVERVIEW-AS"
3170,6,"tcp","serverview-asn","SERVERVIEW-ASN"
3170,17,"udp","serverview-asn","SERVERVIEW-ASN"
3171,6,"tcp","serverview-gf","SERVERVIEW-GF"
3171,17,"udp","serverview-gf","SERVERVIEW-GF"
3172,6,"tcp","serverview-rm","SERVERVIEW-RM"
3172,17,"udp","serverview-rm","SERVERVIEW-RM"
3173,6,"tcp","serverview-icc","SERVERVIEW-ICC"
3173,17,"udp","serverview-icc","SERVERVIEW-ICC"
3174,6,"tcp","armi-server","ARMI Server"
3174,17,"udp","armi-server","ARMI Server"
3175,6,"tcp","t1-e1-over-ip","T1_E1_Over_IP"
3175,17,"udp","t1-e1-over-ip","T1_E1_Over_IP"
3176,6,"tcp","ars-master","ARS Master"
3176,17,"udp","ars-master","ARS Master"
3177,6,"tcp","phonex-port","Phonex Protocol"
3177,17,"udp","phonex-port","Phonex Protocol"
3178,6,"tcp","radclientport","Radiance UltraEdge Port"
3178,17,"udp","radclientport","Radiance UltraEdge Port"
3179,6,"tcp","h2gf-w-2m","H2GF W.2m Handover prot."
3179,17,"udp","h2gf-w-2m","H2GF W.2m Handover prot."
3180,6,"tcp","mc-brk-srv","Millicent Broker Server"
3180,17,"udp","mc-brk-srv","Millicent Broker Server"
3181,6,"tcp","bmcpatrolagent","BMC Patrol Agent"
3181,17,"udp","bmcpatrolagent","BMC Patrol Agent"
3182,6,"tcp","bmcpatrolrnvu","BMC Patrol Rendezvous"
3182,17,"udp","bmcpatrolrnvu","BMC Patrol Rendezvous"
3183,6,"tcp","cops-tls","COPS/TLS"
3183,17,"udp","cops-tls","COPS/TLS"
3184,6,"tcp","apogeex-port","ApogeeX Port"
3184,17,"udp","apogeex-port","ApogeeX Port"
3185,6,"tcp","smpppd","SuSE Meta PPPD"
3185,17,"udp","smpppd","SuSE Meta PPPD"
3186,6,"tcp","iiw-port","IIW Monitor User Port"
3186,17,"udp","iiw-port","IIW Monitor User Port"
3187,6,"tcp","odi-port","Open Design Listen Port"
3187,17,"udp","odi-port","Open Design Listen Port"
3188,6,"tcp","brcm-comm-port","Broadcom Port"
3188,17,"udp","brcm-comm-port","Broadcom Port"
3189,6,"tcp","pcle-infex","Pinnacle Sys InfEx Port"
3189,17,"udp","pcle-infex","Pinnacle Sys InfEx Port"
3190,6,"tcp","csvr-proxy","ConServR Proxy"
3190,17,"udp","csvr-proxy","ConServR Proxy"
3191,6,"tcp","csvr-sslproxy","ConServR SSL Proxy"
3191,17,"udp","csvr-sslproxy","ConServR SSL Proxy"
3192,6,"tcp","firemonrcc","FireMon Revision Control"
3192,17,"udp","firemonrcc","FireMon Revision Control"
3193,6,"tcp","spandataport","SpanDataPort"
3193,17,"udp","spandataport","SpanDataPort"
3194,6,"tcp","magbind","Rockstorm MAG protocol"
3194,17,"udp","magbind","Rockstorm MAG protocol"
3195,6,"tcp","ncu-1","Network Control Unit"
3195,17,"udp","ncu-1","Network Control Unit"
3196,6,"tcp","ncu-2","Network Control Unit"
3196,17,"udp","ncu-2","Network Control Unit"
3197,6,"tcp","embrace-dp-s","Embrace Device Protocol Server"
3197,17,"udp","embrace-dp-s","Embrace Device Protocol Server"
3198,6,"tcp","embrace-dp-c","Embrace Device Protocol Client"
3198,17,"udp","embrace-dp-c","Embrace Device Protocol Client"
3199,6,"tcp","dmod-workspace","DMOD WorkSpace"
3199,17,"udp","dmod-workspace","DMOD WorkSpace"
3200,6,"tcp","tick-port","Press-sense Tick Port"
3200,17,"udp","tick-port","Press-sense Tick Port"
3201,6,"tcp","cpq-tasksmart","CPQ-TaskSmart"
3201,17,"udp","cpq-tasksmart","CPQ-TaskSmart"
3202,6,"tcp","intraintra","IntraIntra"
3202,17,"udp","intraintra","IntraIntra"
3203,6,"tcp","netwatcher-mon","Network Watcher Monitor"
3203,17,"udp","netwatcher-mon","Network Watcher Monitor"
3204,6,"tcp","netwatcher-db","Network Watcher DB Access"
3204,17,"udp","netwatcher-db","Network Watcher DB Access"
3205,6,"tcp","isns","iSNS Server Port"
3205,17,"udp","isns","iSNS Server Port"
3206,6,"tcp","ironmail","IronMail POP Proxy"
3206,17,"udp","ironmail","IronMail POP Proxy"
3207,6,"tcp","vx-auth-port","Veritas Authentication Port"
3207,17,"udp","vx-auth-port","Veritas Authentication Port"
3208,6,"tcp","pfu-prcallback","PFU PR Callback"
3208,17,"udp","pfu-prcallback","PFU PR Callback"
3209,6,"tcp","netwkpathengine","HP OpenView Network Path Engine Server"
3209,17,"udp","netwkpathengine","HP OpenView Network Path Engine Server"
3210,6,"tcp","flamenco-proxy","Flamenco Networks Proxy"
3210,17,"udp","flamenco-proxy","Flamenco Networks Proxy"
3211,6,"tcp","avsecuremgmt","Avocent Secure Management"
3211,17,"udp","avsecuremgmt","Avocent Secure Management"
3212,6,"tcp","surveyinst","Survey Instrument"
3212,17,"udp","surveyinst","Survey Instrument"
3213,6,"tcp","neon24x7","NEON 24X7 Mission Control"
3213,17,"udp","neon24x7","NEON 24X7 Mission Control"
3214,6,"tcp","jmq-daemon-1","JMQ Daemon Port 1"
3214,17,"udp","jmq-daemon-1","JMQ Daemon Port 1"
3215,6,"tcp","jmq-daemon-2","JMQ Daemon Port 2"
3215,17,"udp","jmq-daemon-2","JMQ Daemon Port 2"
3216,6,"tcp","ferrari-foam","Ferrari electronic FOAM"
3216,17,"udp","ferrari-foam","Ferrari electronic FOAM"
3217,6,"tcp","unite","Unified IP & Telecom Environment"
3217,17,"udp","unite","Unified IP & Telecom Environment"
3218,6,"tcp","smartpackets","EMC SmartPackets"
3218,17,"udp","smartpackets","EMC SmartPackets"
3219,6,"tcp","wms-messenger","WMS Messenger"
3219,17,"udp","wms-messenger","WMS Messenger"
3220,6,"tcp","xnm-ssl","XML NM over SSL"
3220,17,"udp","xnm-ssl","XML NM over SSL"
3221,6,"tcp","xnm-clear-text","XML NM over TCP"
3221,17,"udp","xnm-clear-text","XML NM over TCP"
3222,6,"tcp","glbp","Gateway Load Balancing Pr"
3222,17,"udp","glbp","Gateway Load Balancing Pr"
3223,6,"tcp","digivote","DIGIVOTE (R) Vote-Server"
3223,17,"udp","digivote","DIGIVOTE (R) Vote-Server"
3224,6,"tcp","aes-discovery","AES Discovery Port"
3224,17,"udp","aes-discovery","AES Discovery Port"
3225,6,"tcp","fcip-port","FCIP"
3225,17,"udp","fcip-port","FCIP"
3226,6,"tcp","isi-irp","ISI Industry Software IRP"
3226,17,"udp","isi-irp","ISI Industry Software IRP"
3227,6,"tcp","dwnmshttp","DiamondWave NMS Server"
3227,17,"udp","dwnmshttp","DiamondWave NMS Server"
3228,6,"tcp","dwmsgserver","DiamondWave MSG Server"
3228,17,"udp","dwmsgserver","DiamondWave MSG Server"
3229,6,"tcp","global-cd-port","Global CD Port"
3229,17,"udp","global-cd-port","Global CD Port"
3230,6,"tcp","sftdst-port","Software Distributor Port"
3230,17,"udp","sftdst-port","Software Distributor Port"
3231,6,"tcp","vidigo","VidiGo communication (previous was: Delta Solutions Direct)"
3231,17,"udp","vidigo","VidiGo communication (previous was: Delta Solutions Direct)"
3232,6,"tcp","mdtp","MDT port"
3232,17,"udp","mdtp","MDT port"
3233,6,"tcp","whisker","WhiskerControl main port"
3233,17,"udp","whisker","WhiskerControl main port"
3234,6,"tcp","alchemy","Alchemy Server"
3234,17,"udp","alchemy","Alchemy Server"
3235,6,"tcp","mdap-port","MDAP port"
3235,17,"udp","mdap-port","MDAP Port"
3236,6,"tcp","apparenet-ts","appareNet Test Server"
3236,17,"udp","apparenet-ts","appareNet Test Server"
3237,6,"tcp","apparenet-tps","appareNet Test Packet Sequencer"
3237,17,"udp","apparenet-tps","appareNet Test Packet Sequencer"
3238,6,"tcp","apparenet-as","appareNet Analysis Server"
3238,17,"udp","apparenet-as","appareNet Analysis Server"
3239,6,"tcp","apparenet-ui","appareNet User Interface"
3239,17,"udp","apparenet-ui","appareNet User Interface"
3240,6,"tcp","triomotion","Trio Motion Control Port"
3240,17,"udp","triomotion","Trio Motion Control Port"
3241,6,"tcp","sysorb","SysOrb Monitoring Server"
3241,17,"udp","sysorb","SysOrb Monitoring Server"
3242,6,"tcp","sdp-id-port","Session Description ID"
3242,17,"udp","sdp-id-port","Session Description ID"
3243,6,"tcp","timelot","Timelot Port"
3243,17,"udp","timelot","Timelot Port"
3244,6,"tcp","onesaf","OneSAF"
3244,17,"udp","onesaf","OneSAF"
3245,6,"tcp","vieo-fe","VIEO Fabric Executive"
3245,17,"udp","vieo-fe","VIEO Fabric Executive"
3246,6,"tcp","dvt-system","DVT SYSTEM PORT"
3246,17,"udp","dvt-system","DVT SYSTEM PORT"
3247,6,"tcp","dvt-data","DVT DATA LINK"
3247,17,"udp","dvt-data","DVT DATA LINK"
3248,6,"tcp","procos-lm","PROCOS LM"
3248,17,"udp","procos-lm","PROCOS LM"
3249,6,"tcp","ssp","State Sync Protocol"
3249,17,"udp","ssp","State Sync Protocol"
3250,6,"tcp","hicp","HMS hicp port"
3250,17,"udp","hicp","HMS hicp port"
3251,6,"tcp","sysscanner","Sys Scanner"
3251,17,"udp","sysscanner","Sys Scanner"
3252,6,"tcp","dhe","DHE port"
3252,17,"udp","dhe","DHE port"
3253,6,"tcp","pda-data","PDA Data"
3253,17,"udp","pda-data","PDA Data"
3254,6,"tcp","pda-sys","PDA System"
3254,17,"udp","pda-sys","PDA System"
3255,6,"tcp","semaphore","Semaphore Connection Port"
3255,17,"udp","semaphore","Semaphore Connection Port"
3256,6,"tcp","cpqrpm-agent","Compaq RPM Agent Port"
3256,17,"udp","cpqrpm-agent","Compaq RPM Agent Port"
3257,6,"tcp","cpqrpm-server","Compaq RPM Server Port"
3257,17,"udp","cpqrpm-server","Compaq RPM Server Port"
3258,6,"tcp","ivecon-port","Ivecon Server Port"
3258,17,"udp","ivecon-port","Ivecon Server Port"
3259,6,"tcp","epncdp2","Epson Network Common Devi"
3259,17,"udp","epncdp2","Epson Network Common Devi"
3260,6,"tcp","iscsi-target","iSCSI port"
3260,17,"udp","iscsi-target","iSCSI port"
3261,6,"tcp","winshadow","winShadow"
3261,17,"udp","winshadow","winShadow"
3262,6,"tcp","necp","NECP"
3262,17,"udp","necp","NECP"
3263,6,"tcp","ecolor-imager","E-Color Enterprise Imager"
3263,17,"udp","ecolor-imager","E-Color Enterprise Imager"
3264,6,"tcp","ccmail","cc:mail/lotus"
3264,17,"udp","ccmail","cc:mail/lotus"
3265,6,"tcp","altav-tunnel","Altav Tunnel"
3265,17,"udp","altav-tunnel","Altav Tunnel"
3266,6,"tcp","ns-cfg-server","NS CFG Server"
3266,17,"udp","ns-cfg-server","NS CFG Server"
3267,6,"tcp","ibm-dial-out","IBM Dial Out"
3267,17,"udp","ibm-dial-out","IBM Dial Out"
3268,6,"tcp","msft-gc","Microsoft Global Catalog"
3268,17,"udp","msft-gc","Microsoft Global Catalog"
3269,6,"tcp","msft-gc-ssl","Microsoft Global Catalog with LDAP/SSL"
3269,17,"udp","msft-gc-ssl","Microsoft Global Catalog with LDAP/SSL"
3270,6,"tcp","verismart","Verismart"
3270,17,"udp","verismart","Verismart"
3271,6,"tcp","csoft-prev","CSoft Prev Port"
3271,17,"udp","csoft-prev","CSoft Prev Port"
3272,6,"tcp","user-manager","Fujitsu User Manager"
3272,17,"udp","user-manager","Fujitsu User Manager"
3273,6,"tcp","sxmp","Simple Extensible Multiplexed Protocol"
3273,17,"udp","sxmp","Simple Extensible Multiplexed Protocol"
3274,6,"tcp","ordinox-server","Ordinox Server"
3274,17,"udp","ordinox-server","Ordinox Server"
3275,6,"tcp","samd","SAMD"
3275,17,"udp","samd","SAMD"
3276,6,"tcp","maxim-asics","Maxim ASICs"
3276,17,"udp","maxim-asics","Maxim ASICs"
3277,6,"tcp","awg-proxy","AWG Proxy"
3277,17,"udp","awg-proxy","AWG Proxy"
3278,6,"tcp","lkcmserver","LKCM Server"
3278,17,"udp","lkcmserver","LKCM Server"
3279,6,"tcp","admind","admind"
3279,17,"udp","admind","admind"
3280,6,"tcp","vs-server","VS Server"
3280,17,"udp","vs-server","VS Server"
3281,6,"tcp","sysopt","SYSOPT"
3281,17,"udp","sysopt","SYSOPT"
3282,6,"tcp","datusorb","Datusorb"
3282,17,"udp","datusorb","Datusorb"
3283,6,"tcp","Apple Remote Desktop (Net Assistant)","Net Assistant"
3283,17,"udp","Apple Remote Desktop (Net Assistant)","Net Assistant"
3284,6,"tcp","4talk","4Talk"
3284,17,"udp","4talk","4Talk"
3285,6,"tcp","plato","Plato"
3285,17,"udp","plato","Plato"
3286,6,"tcp","e-net","E-Net"
3286,17,"udp","e-net","E-Net"
3287,6,"tcp","directvdata","DIRECTVDATA"
3287,17,"udp","directvdata","DIRECTVDATA"
3288,6,"tcp","cops","COPS"
3288,17,"udp","cops","COPS"
3289,6,"tcp","enpc","ENPC"
3289,17,"udp","enpc","ENPC"
3290,6,"tcp","caps-lm","CAPS LOGISTICS TOOLKIT - LM"
3290,17,"udp","caps-lm","CAPS LOGISTICS TOOLKIT - LM"
3291,6,"tcp","sah-lm","S A Holditch & Associates - LM"
3291,17,"udp","sah-lm","S A Holditch & Associates - LM"
3292,6,"tcp","cart-o-rama","Cart O Rama"
3292,17,"udp","cart-o-rama","Cart O Rama"
3293,6,"tcp","fg-fps","fg-fps"
3293,17,"udp","fg-fps","fg-fps"
3294,6,"tcp","fg-gip","fg-gip"
3294,17,"udp","fg-gip","fg-gip"
3295,6,"tcp","dyniplookup","Dynamic IP Lookup"
3295,17,"udp","dyniplookup","Dynamic IP Lookup"
3296,6,"tcp","rib-slm","Rib License Manager"
3296,17,"udp","rib-slm","Rib License Manager"
3297,6,"tcp","cytel-lm","Cytel License Manager"
3297,17,"udp","cytel-lm","Cytel License Manager"
3298,6,"tcp","deskview","DeskView"
3298,17,"udp","deskview","DeskView"
3299,6,"tcp","pdrncs","pdrncs"
3299,17,"udp","pdrncs","pdrncs"
3300,6,"tcp","ceph","Ceph monitor"
3302,6,"tcp","mcs-fastmail","MCS Fastmail"
3302,17,"udp","mcs-fastmail","MCS Fastmail"
3303,6,"tcp","opsession-clnt","OP Session Client"
3303,17,"udp","opsession-clnt","OP Session Client"
3304,6,"tcp","opsession-srvr","OP Session Server"
3304,17,"udp","opsession-srvr","OP Session Server"
3305,6,"tcp","odette-ftp","ODETTE-FTP"
3305,17,"udp","odette-ftp","ODETTE-FTP"
3306,6,"tcp","mysql","MySQL"
3306,17,"udp","mysql","MySQL"
3307,6,"tcp","opsession-prxy","OP Session Proxy"
3307,17,"udp","opsession-prxy","OP Session Proxy"
3308,6,"tcp","tns-server","TNS Server"
3308,17,"udp","tns-server","TNS Server"
3309,6,"tcp","tns-adv","TNS ADV"
3309,17,"udp","tns-adv","TNS ADV"
3310,6,"tcp","dyna-access","Dyna Access"
3310,17,"udp","dyna-access","Dyna Access"
3311,6,"tcp","mcns-tel-ret","MCNS Tel Ret"
3311,17,"udp","mcns-tel-ret","MCNS Tel Ret"
3312,6,"tcp","appman-server","Application Management Server"
3312,17,"udp","appman-server","Application Management Server"
3313,6,"tcp","uorb","Unify Object Broker"
3313,17,"udp","uorb","Unify Object Broker"
3314,6,"tcp","uohost","Unify Object Host"
3314,17,"udp","uohost","Unify Object Host"
3315,6,"tcp","cdid","CDID"
3315,17,"udp","cdid","CDID"
3316,6,"tcp","aicc-cmi","AICC/CMI"
3316,17,"udp","aicc-cmi","AICC/CMI"
3317,6,"tcp","vsaiport","VSAI PORT"
3317,17,"udp","vsaiport","VSAI PORT"
3318,6,"tcp","ssrip","Swith to Swith Routing Information Protocol"
3318,17,"udp","ssrip","Swith to Swith Routing Information Protocol"
3319,6,"tcp","sdt-lmd","SDT License Manager"
3319,17,"udp","sdt-lmd","SDT License Manager"
3320,6,"tcp","officelink2000","Office Link 2000"
3320,17,"udp","officelink2000","Office Link 2000"
3321,6,"tcp","vnsstr","VNSSTR"
3321,17,"udp","vnsstr","VNSSTR"
3322,255,"","active-net","Active Networks"
3323,255,"","active-net","Active Networks"
3324,255,"","active-net","Active Networks"
3325,255,"","active-net","Active Networks"
3326,6,"tcp","sftu","SFTU"
3326,17,"udp","sftu","SFTU"
3327,6,"tcp","bbars","BBARS"
3327,17,"udp","bbars","BBARS"
3328,6,"tcp","egptlm","Eaglepoint License Manager"
3328,17,"udp","egptlm","Eaglepoint License Manager"
3329,6,"tcp","hp-device-disc","HP Device Disc"
3329,17,"udp","hp-device-disc","HP Device Disc"
3330,6,"tcp","mcs-calypsoicf","MCS Calypso ICF"
3330,17,"udp","mcs-calypsoicf","MCS Calypso ICF"
3331,6,"tcp","mcs-messaging","MCS Messaging"
3331,17,"udp","mcs-messaging","MCS Messaging"
3332,6,"tcp","mcs-mailsvr","MCS Mail Server"
3332,17,"udp","mcs-mailsvr","MCS Mail Server"
3333,6,"tcp","dec-notes","DEC Notes"
3333,17,"udp","dec-notes","DEC Notes"
3334,6,"tcp","directv-web","Direct TV Webcasting"
3334,17,"udp","directv-web","Direct TV Webcasting"
3335,6,"tcp","directv-soft","Direct TV Software Updates"
3335,17,"udp","directv-soft","Direct TV Software Updates"
3336,6,"tcp","directv-tick","Direct TV Tickers"
3336,17,"udp","directv-tick","Direct TV Tickers"
3337,6,"tcp","directv-catlg","Direct TV Data Catalog"
3337,17,"udp","directv-catlg","Direct TV Data Catalog"
3338,6,"tcp","anet-b","OMF data b"
3338,17,"udp","anet-b","OMF data b"
3339,6,"tcp","anet-l","OMF data l"
3339,17,"udp","anet-l","OMF data l"
3340,6,"tcp","anet-m","OMF data m"
3340,17,"udp","anet-m","OMF data m"
3341,6,"tcp","anet-h","OMF data h"
3341,17,"udp","anet-h","OMF data h"
3342,6,"tcp","webtie","WebTIE"
3342,17,"udp","webtie","WebTIE"
3343,6,"tcp","ms-cluster-net","MS Cluster Net"
3343,17,"udp","ms-cluster-net","MS Cluster Net"
3344,6,"tcp","bnt-manager","BNT Manager"
3344,17,"udp","bnt-manager","BNT Manager"
3345,6,"tcp","influence","Influence"
3345,17,"udp","influence","Influence"
3346,6,"tcp","trnsprntproxy","Trnsprnt Proxy"
3346,17,"udp","trnsprntproxy","Trnsprnt Proxy"
3347,6,"tcp","phoenix-rpc","Phoenix RPC"
3347,17,"udp","phoenix-rpc","Phoenix RPC"
3348,6,"tcp","pangolin-laser","Pangolin Laser"
3348,17,"udp","pangolin-laser","Pangolin Laser"
3349,6,"tcp","chevinservices","Chevin Services"
3349,17,"udp","chevinservices","Chevin Services"
3350,6,"tcp","findviatv","FINDVIATV"
3350,17,"udp","findviatv","FINDVIATV"
3351,6,"tcp","btrieve","Btrieve port"
3351,17,"udp","btrieve","Btrieve port"
3352,6,"tcp","ssql","Scalable SQL"
3352,17,"udp","ssql","Scalable SQL"
3353,6,"tcp","fatpipe","FATPIPE"
3353,17,"udp","fatpipe","FATPIPE"
3354,6,"tcp","suitjd","SUITJD"
3354,17,"udp","suitjd","SUITJD"
3355,6,"tcp","ordinox-dbase","Ordinox Dbase"
3355,17,"udp","ordinox-dbase","Ordinox Dbase"
3356,6,"tcp","upnotifyps","UPNOTIFYPS"
3356,17,"udp","upnotifyps","UPNOTIFYPS"
3357,6,"tcp","adtech-test","Adtech Test IP"
3357,17,"udp","adtech-test","Adtech Test IP"
3358,6,"tcp","mpsysrmsvr","Mp Sys Rmsvr"
3358,17,"udp","mpsysrmsvr","Mp Sys Rmsvr"
3359,6,"tcp","wg-netforce","WG NetForce"
3359,17,"udp","wg-netforce","WG NetForce"
3360,6,"tcp","kv-server","KV Server"
3360,17,"udp","kv-server","KV Server"
3361,6,"tcp","kv-agent","KV Agent"
3361,17,"udp","kv-agent","KV Agent"
3362,6,"tcp","dj-ilm","DJ ILM"
3362,17,"udp","dj-ilm","DJ ILM"
3363,6,"tcp","nati-vi-server","NATI Vi Server"
3363,17,"udp","nati-vi-server","NATI Vi Server"
3364,6,"tcp","creativeserver","Creative Server"
3364,17,"udp","creativeserver","Creative Server"
3365,6,"tcp","contentserver","Content Server"
3365,17,"udp","contentserver","Content Server"
3366,6,"tcp","creativepartnr","Creative Partner"
3366,17,"udp","creativepartnr","Creative Partner"
3367,255,"","satvid-datalnk","Satellite Video Data Link"
3368,255,"","satvid-datalnk","Satellite Video Data Link"
3369,255,"","satvid-datalnk","Satellite Video Data Link"
3370,255,"","satvid-datalnk","Satellite Video Data Link"
3371,255,"","satvid-datalnk","Satellite Video Data Link"
3372,6,"tcp","tip2","TIP 2"
3372,17,"udp","tip2","TIP 2"
3373,6,"tcp","lavenir-lm","Lavenir License Manager"
3373,17,"udp","lavenir-lm","Lavenir License Manager"
3374,6,"tcp","cluster-disc","Cluster Disc"
3374,17,"udp","cluster-disc","Cluster Disc"
3375,6,"tcp","vsnm-agent","VSNM Agent"
3375,17,"udp","vsnm-agent","VSNM Agent"
3376,6,"tcp","cdbroker","CD Broker"
3376,17,"udp","cdbroker","CD Broker"
3377,6,"tcp","cogsys-lm","Cogsys Network License Manager"
3377,17,"udp","cogsys-lm","Cogsys Network License Manager"
3378,6,"tcp","wsicopy","WSICOPY"
3378,17,"udp","wsicopy","WSICOPY"
3379,6,"tcp","socorfs","SOCORFS"
3379,17,"udp","socorfs","SOCORFS"
3380,6,"tcp","sns-channels","SNS Channels"
3380,17,"udp","sns-channels","SNS Channels"
3381,6,"tcp","geneous","Geneous"
3381,17,"udp","geneous","Geneous"
3382,6,"tcp","fujitsu-neat","Fujitsu Network Enhanced Antitheft function"
3382,17,"udp","fujitsu-neat","Fujitsu Network Enhanced Antitheft function"
3383,6,"tcp","esp-lm","Enterprise Software Products License Manager"
3383,17,"udp","esp-lm","Enterprise Software Products License Manager"
3384,6,"tcp","hp-clic","Cluster Management Services"
3384,17,"udp","hp-clic","Hardware Management"
3385,6,"tcp","qnxnetman","qnxnetman"
3385,17,"udp","qnxnetman","qnxnetman"
3386,6,"tcp","gprs-data","GPRS Data"
3386,17,"udp","gprs-sig","GPRS SIG"
3387,6,"tcp","backroomnet","Back Room Net"
3387,17,"udp","backroomnet","Back Room Net"
3388,6,"tcp","cbserver","CB Server"
3388,17,"udp","cbserver","CB Server"
3389,6,"tcp","ms-wbt-server","MS WBT Server"
3389,17,"udp","ms-wbt-server","MS WBT Server"
3390,6,"tcp","dsc","Distributed Service Coordinator"
3390,17,"udp","dsc","Distributed Service Coordinator"
3391,6,"tcp","savant","SAVANT"
3391,17,"udp","savant","SAVANT"
3392,6,"tcp","efi-lm","EFI License Management"
3392,17,"udp","efi-lm","EFI License Management"
3393,6,"tcp","d2k-tapestry1","D2K Tapestry Client to Server"
3393,17,"udp","d2k-tapestry1","D2K Tapestry Client to Server"
